"","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12"
"ENSG00000265413.1",1.58496250072116,1.58496250072116,2.8073549220576,1.58496250072116,2.58496250072116,2,3.4594316186373,1,3.16992500144231,2.8073549220576,0,3.8073549220576
"ENSG00000265417.1",0,0,0,0,0,1.58496250072116,0,0,3.32192809488736,0,0,0
"ENSG00000265458.1",0,0,0,0,1,0,2.8073549220576,0,1,2.32192809488736,0,1.58496250072116
"ENSG00000265496.2",0,2.32192809488736,1.58496250072116,0,1.58496250072116,2,2.8073549220576,0,1,2.32192809488736,0,1
"ENSG00000265500.1",2,1.58496250072116,3,2.32192809488736,0,0,2.8073549220576,0,2.8073549220576,1,1,1.58496250072116
"ENSG00000265579.1",1,0,3,2,0,0,4.32192809488736,2.8073549220576,1.58496250072116,5.28540221886225,2.58496250072116,4.16992500144231
"ENSG00000265624.1",1.58496250072116,2.8073549220576,3.4594316186373,2.8073549220576,1.58496250072116,2,2.32192809488736,0,3.32192809488736,2,1,3.70043971814109
"ENSG00000265666.1",4.24792751344359,6.3037807481771,6.56985560833095,7.04439411935845,5.7279204545632,6.89481776330794,7.44294349584873,4.52356195605701,6.4262647547021,7.40087943628218,5.4594316186373,8.05528243550119
"ENSG00000265681.2",6.65821148275179,8.24317398347295,10.8297227350861,9.93073733756289,8.33091687811462,8.73131903102506,10.2021238238305,8.00562454919388,8.41362792902417,9.02790599656988,7.90689059560852,8.81698362325538
"ENSG00000265692.1",0,2.32192809488736,2.58496250072116,2,3,2.58496250072116,2.58496250072116,2,3,4.32192809488736,0,3.58496250072116
"ENSG00000265728.1",0,1,2.58496250072116,1,2.32192809488736,2,3.16992500144231,2.8073549220576,1,1,0,3.90689059560852
"ENSG00000265770.1",0,0,0,0,0,0,0,2.8073549220576,1,2,0,2
"ENSG00000265787.1",2.58496250072116,2,3,3.16992500144231,3.8073549220576,4.8073549220576,3.4594316186373,3.32192809488736,5.20945336562895,4.16992500144231,1,4.08746284125034
"ENSG00000265800.1",1,2,1.58496250072116,2,0,0,3.8073549220576,1.58496250072116,1.58496250072116,2.58496250072116,0,2.58496250072116
"ENSG00000265801.1",2,2,1.58496250072116,2.58496250072116,3.70043971814109,2,3.16992500144231,0,1.58496250072116,3.4594316186373,1,2.8073549220576
"ENSG00000265817.1",1,2.32192809488736,4,4,1,0,3.70043971814109,2,3.70043971814109,4.39231742277876,1.58496250072116,3.4594316186373
"ENSG00000265942.1",1,2.32192809488736,2,2,0,1.58496250072116,3,3,3.58496250072116,2.58496250072116,2.58496250072116,2.8073549220576
"ENSG00000265975.1",1.58496250072116,1.58496250072116,2.58496250072116,3.16992500144231,2.58496250072116,2.32192809488736,4,0,2.32192809488736,3.70043971814109,2,4.08746284125034
"ENSG00000265992.1",2.8073549220576,2.58496250072116,0,2.32192809488736,4.85798099512757,3.58496250072116,0,0,4.39231742277876,4.70043971814109,1.58496250072116,2
"ENSG00000266066.1",1,2.8073549220576,2.32192809488736,0,0,0,3.16992500144231,0,3.4594316186373,3.90689059560852,2.58496250072116,3.58496250072116
"ENSG00000266079.2",1.58496250072116,4.08746284125034,4.4594316186373,5.04439411935845,3.4594316186373,4.70043971814109,5.04439411935845,1,3.70043971814109,4.95419631038687,2.58496250072116,4.8073549220576
"ENSG00000266088.1",0,4.52356195605701,5.32192809488736,3.90689059560852,3.16992500144231,0,4.39231742277876,1.58496250072116,3.8073549220576,4,1.58496250072116,4.08746284125034
"ENSG00000266127.1",3.32192809488736,6.28540221886225,7.02236781302845,7.08746284125034,4.90689059560852,6.44294349584873,7.32192809488736,3.32192809488736,5.35755200461808,6.4262647547021,4.75488750216347,6.79441586635011
"ENSG00000266145.1",0,1,0,0,0,2.32192809488736,2,0,2,1.58496250072116,0,1.58496250072116
"ENSG00000266222.1",1,0,2,1,2.32192809488736,0,1.58496250072116,0,3.16992500144231,2,1.58496250072116,0
"ENSG00000266236.1",1.58496250072116,3.8073549220576,3,4.58496250072116,3.32192809488736,3.16992500144231,4.70043971814109,3,4.32192809488736,4.39231742277876,3,5.49185309632967
"ENSG00000266256.1",2,1.58496250072116,4.52356195605701,3.32192809488736,4.39231742277876,4.24792751344359,5.24792751344359,3.70043971814109,2.8073549220576,5.24792751344359,1.58496250072116,6.4594316186373
"ENSG00000266274.1",0,2.58496250072116,2,1.58496250072116,0,1,2,1,1.58496250072116,2.32192809488736,1,3.4594316186373
"ENSG00000266345.1",0,1.58496250072116,1.58496250072116,0,0,0,1.58496250072116,0,2.32192809488736,2,1,2.58496250072116
"ENSG00000266368.1",1.58496250072116,1,3.4594316186373,2.8073549220576,2.32192809488736,1,2.32192809488736,0,2.8073549220576,2.58496250072116,1.58496250072116,3.16992500144231
"ENSG00000266369.1",0,0,0,1,0,0,2.32192809488736,3,1.58496250072116,1,0,0
"ENSG00000266371.1",3.16992500144231,3.4594316186373,2.8073549220576,3.8073549220576,3,3.16992500144231,1,1,4,3.32192809488736,2,4.16992500144231
"ENSG00000266385.1",0,1.58496250072116,2.8073549220576,2,2,0,3.4594316186373,2.32192809488736,1.58496250072116,1,0,2.8073549220576
"ENSG00000266389.1",0,2.32192809488736,4.16992500144231,3.8073549220576,3.32192809488736,3.90689059560852,3.4594316186373,2,2.32192809488736,3.32192809488736,1.58496250072116,4.64385618977472
"ENSG00000266401.1",2.58496250072116,1,2,3.8073549220576,2.8073549220576,2.8073549220576,2.58496250072116,0,4.24792751344359,4.39231742277876,1,2
"ENSG00000266402.2",3.4594316186373,2.58496250072116,5.32192809488736,5.12928301694497,4,5.35755200461808,6.4093909361377,4.4594316186373,4.39231742277876,5.97727992349992,3.58496250072116,6.12928301694497
"ENSG00000266405.2",2.8073549220576,3.70043971814109,6.02236781302845,5.85798099512757,4.95419631038687,5.24792751344359,5.8073549220576,3.70043971814109,4.16992500144231,5.83289001416474,3.16992500144231,5.4594316186373
"ENSG00000266446.1",0,1.58496250072116,1,0,0,0,1,2,1,3.32192809488736,0,0
"ENSG00000266469.1",1,3.4594316186373,2.8073549220576,2.32192809488736,1.58496250072116,1,3.8073549220576,1.58496250072116,3,3.16992500144231,1,4.16992500144231
"ENSG00000266490.1",1,1.58496250072116,2.8073549220576,4.08746284125034,1.58496250072116,2,3.58496250072116,0,2.32192809488736,3.70043971814109,2,3.32192809488736
"ENSG00000266498.1",2.32192809488736,3.70043971814109,4.4594316186373,4.24792751344359,4.32192809488736,4,4.58496250072116,1.58496250072116,3.4594316186373,4.24792751344359,2.58496250072116,5.20945336562895
"ENSG00000266538.1",0,2.58496250072116,2.58496250072116,1.58496250072116,2.58496250072116,1.58496250072116,2.58496250072116,3.16992500144231,3.90689059560852,2.58496250072116,0,3.32192809488736
"ENSG00000266604.1",0,0,0,2.58496250072116,1.58496250072116,0,2,0,1,1,0,3.16992500144231
"ENSG00000266642.1",0,1.58496250072116,2,3.90689059560852,1,2.58496250072116,4.75488750216347,0,1.58496250072116,3,0,3.4594316186373
"ENSG00000266644.1",0,1.58496250072116,3,0,2,0,2.32192809488736,0,0,0,0,1.58496250072116
"ENSG00000266677.1",1.58496250072116,1,3.32192809488736,2.58496250072116,3,1.58496250072116,2.32192809488736,0,2.32192809488736,3,1.58496250072116,3
"ENSG00000266680.1",0,1,1.58496250072116,1.58496250072116,1.58496250072116,1,2.8073549220576,0,1.58496250072116,3,1.58496250072116,2.8073549220576
"ENSG00000266714.2",8.43462822763673,9.75988818322183,10.8049376720519,10.7681843247769,9.84235034341381,9.5352753766208,10.3342732853072,8.49984588708321,10.0237543532994,10.5362472156881,8.82972273508606,11.7103759712045
"ENSG00000266733.1",1,2,1.58496250072116,2.8073549220576,1,1.58496250072116,3.32192809488736,0,3.16992500144231,2.8073549220576,2.32192809488736,3.32192809488736
"ENSG00000266753.2",4.4594316186373,6.06608919045777,6.79441586635011,6.78135971352466,6.55458885167764,6.61470984411521,6.83289001416474,5.4262647547021,7.07681559705083,7.62205181945638,5.08746284125034,8.12928301694497
"ENSG00000266783.1",1,4.08746284125034,4.39231742277876,4.08746284125034,3.4594316186373,3.32192809488736,4.08746284125034,1,4.24792751344359,4.24792751344359,2.32192809488736,4.16992500144231
"ENSG00000266803.1",0,2,2,1,0,0,1.58496250072116,0,2.58496250072116,2,0,2
"ENSG00000266805.1",3.90689059560852,5.4594316186373,5.49185309632967,4.52356195605701,4.90689059560852,5.90689059560852,6.28540221886225,3.4594316186373,5.78135971352466,5.85798099512757,3.32192809488736,7.21916852046216
"ENSG00000266821.1",1,1,2.32192809488736,1,0,0,1.58496250072116,0,3.16992500144231,1.58496250072116,1.58496250072116,3.58496250072116
"ENSG00000266844.1",0,2.8073549220576,2.8073549220576,3.16992500144231,3.32192809488736,2.32192809488736,3.4594316186373,2.58496250072116,3.58496250072116,3.90689059560852,2,2.58496250072116
"ENSG00000266897.1",1,1,2.32192809488736,2.32192809488736,1.58496250072116,0,2,0,1,2.32192809488736,0,2.58496250072116
"ENSG00000266900.1",3.58496250072116,5.61470984411521,6.32192809488736,6.4594316186373,5.32192809488736,5.75488750216347,6.75488750216347,5.12928301694497,6.06608919045777,6.52356195605701,4.24792751344359,6.83289001416474
"ENSG00000266903.1",0,0,1.58496250072116,2.32192809488736,1.58496250072116,0,2.32192809488736,0,2.32192809488736,2,0,2.32192809488736
"ENSG00000266907.1",1,3,2.8073549220576,3.58496250072116,2.58496250072116,1.58496250072116,2.58496250072116,0,1.58496250072116,3.16992500144231,0,2
"ENSG00000266913.1",0,1.58496250072116,1,2.32192809488736,0,1,3,1,2.8073549220576,3,0,2.8073549220576
"ENSG00000266916.1",1,1,2,2.8073549220576,2.32192809488736,0,3.90689059560852,1.58496250072116,2.32192809488736,2.32192809488736,1,1.58496250072116
"ENSG00000266918.1",4.8073549220576,7.62205181945638,8.55074678538324,6.3037807481771,7.76155123244448,5.12928301694497,8.4093909361377,5.28540221886225,6.85798099512757,6.83289001416474,5.55458885167764,7.04439411935845
"ENSG00000266921.1",0,2,3.16992500144231,3.58496250072116,0,0,1.58496250072116,0,1,2.32192809488736,2,2.32192809488736
"ENSG00000266926.1",0,1,2.32192809488736,1.58496250072116,1,0,1.58496250072116,0,0,1.58496250072116,1,3.32192809488736
"ENSG00000266947.1",3.8073549220576,6.18982455888002,7.68650052718322,7.44294349584873,6.59991284218713,5.24792751344359,7.32192809488736,5.97727992349992,7.07681559705083,7.71424551766612,6.44294349584873,7.25738784269265
"ENSG00000266956.1",0,0,1.58496250072116,1,2,2.8073549220576,0,1,2,2.8073549220576,1,1.58496250072116
"ENSG00000266960.1",0,1,0,1.58496250072116,0,2.32192809488736,1,0,1.58496250072116,1,0,2.8073549220576
"ENSG00000266962.1",5.24792751344359,7.09803208296053,8.04984854945056,8.25266543245025,6.84549005094437,7.09803208296053,8.37068740680722,6.20945336562895,7.83289001416474,8.31741261376487,6.49185309632967,8.35314682549808
"ENSG00000266967.2",2.32192809488736,3.4594316186373,5.04439411935845,5.16992500144231,4.32192809488736,3.8073549220576,5.55458885167764,3.32192809488736,4.8073549220576,5.04439411935845,3.8073549220576,5.39231742277876
"ENSG00000266970.1",0,1,0,2.8073549220576,0,1.58496250072116,2.32192809488736,0,2,0,2,1
"ENSG00000266971.1",0,0,1.58496250072116,1.58496250072116,0,0,2,1,0,0,1.58496250072116,3
"ENSG00000266980.1",1.58496250072116,2.32192809488736,2.58496250072116,3.16992500144231,2,0,3,0,2.58496250072116,2.32192809488736,1,3.32192809488736
"ENSG00000266992.1",0,1.58496250072116,2.8073549220576,1.58496250072116,1.58496250072116,0,3,1,0,2.8073549220576,0,2
"ENSG00000266998.1",1.58496250072116,4.32192809488736,6.22881869049588,5.49185309632967,3.58496250072116,4.08746284125034,6.04439411935845,4.95419631038687,5.75488750216347,5.4594316186373,4.39231742277876,6.06608919045777
"ENSG00000266999.1",1,2.32192809488736,3,2,1.58496250072116,0,2.32192809488736,0,2.58496250072116,2.32192809488736,1.58496250072116,3.16992500144231
"ENSG00000267009.2",2,3.4594316186373,4.24792751344359,4.24792751344359,3.58496250072116,3,4.90689059560852,4.52356195605701,4.95419631038687,5.08746284125034,3.90689059560852,5.32192809488736
"ENSG00000267030.1",0,1,2.32192809488736,2.8073549220576,1,2,3.32192809488736,3,3.70043971814109,2.32192809488736,1,2.32192809488736
"ENSG00000267041.1",4.16992500144231,5.88264304936184,7.56985560833095,6.79441586635011,6.06608919045777,5.49185309632967,7.06608919045777,5.12928301694497,6.71424551766612,7.13955135239879,5.78135971352466,6.79441586635011
"ENSG00000267046.1",0,0,1.58496250072116,1.58496250072116,1,0,3,0,1.58496250072116,2,0,0
"ENSG00000267053.2",1.58496250072116,0,0,2.58496250072116,2,1,3.16992500144231,1,2,4.32192809488736,2,1.58496250072116
"ENSG00000267058.1",2,2.32192809488736,4.8073549220576,4.24792751344359,3.16992500144231,1,4.4594316186373,3.16992500144231,3.8073549220576,4.4594316186373,3.8073549220576,3.8073549220576
"ENSG00000267064.1",0,2.32192809488736,3.70043971814109,2.32192809488736,2.32192809488736,2.32192809488736,2.8073549220576,0,3,3.16992500144231,1.58496250072116,2.8073549220576
"ENSG00000267067.1",0,0,2.58496250072116,2.32192809488736,2.32192809488736,1,2.32192809488736,0,3.32192809488736,1.58496250072116,1,1.58496250072116
"ENSG00000267074.1",4.08746284125034,6.14974711950468,7.01122725542325,6.3037807481771,6.64385618977472,4.70043971814109,7.03342300153745,5.52356195605701,7.11894107272351,6.4262647547021,5.61470984411521,7.16992500144231
"ENSG00000267078.1",0,1.58496250072116,2,0,2.8073549220576,1.58496250072116,3.70043971814109,0,2,3,1,3
"ENSG00000267082.1",1,1,2.32192809488736,1.58496250072116,3.8073549220576,2.58496250072116,0,1.58496250072116,1.58496250072116,0,0,1.58496250072116
"ENSG00000267083.1",2.8073549220576,5.32192809488736,5.7279204545632,5.39231742277876,4.4594316186373,5.39231742277876,6.04439411935845,4,5.28540221886225,5.61470984411521,4,6.2667865406949
"ENSG00000267088.1",0,2,3.16992500144231,2.32192809488736,0,2.8073549220576,2.58496250072116,0,2,2.58496250072116,1,3.16992500144231
"ENSG00000267093.1",0,0,2,2.32192809488736,1,0,1,0,1.58496250072116,3,0,3.16992500144231
"ENSG00000267096.1",2,2,3,3,1.58496250072116,2,3.4594316186373,0,1,2.32192809488736,1,3
"ENSG00000267102.1",3.70043971814109,4.64385618977472,5.08746284125034,6.70043971814109,4.16992500144231,5.52356195605701,5.88264304936184,3.90689059560852,5.32192809488736,6.3037807481771,3,6.61470984411521
"ENSG00000267121.1",7.08746284125034,9.57742882803575,9.62570884306447,9.98156728190301,8.94544383637791,9.11634396123747,10.129283016945,7.71424551766612,9.467605550083,10.1150436501617,7.99435343685886,10.1661630826461
"ENSG00000267127.2",0,0,0,1,2,0,2,2,2,3.16992500144231,0,1.58496250072116
"ENSG00000267128.1",1,0,3,3,1.58496250072116,0,2.8073549220576,1,3.70043971814109,3.4594316186373,1,2.32192809488736
"ENSG00000267152.1",2.58496250072116,2.58496250072116,4.85798099512757,4.08746284125034,2.58496250072116,1,3.58496250072116,3.4594316186373,4.8073549220576,4.39231742277876,3.4594316186373,3.70043971814109
"ENSG00000267160.1",1.58496250072116,3.4594316186373,4.8073549220576,4,2.58496250072116,3,4.4594316186373,3.8073549220576,4.58496250072116,4.70043971814109,1.58496250072116,2.32192809488736
"ENSG00000267167.1",1,3.4594316186373,3.4594316186373,2.32192809488736,3.8073549220576,4.64385618977472,4,3.70043971814109,4,3.58496250072116,3.32192809488736,5.95419631038687
"ENSG00000267174.1",4.75488750216347,4.75488750216347,6.93073733756289,6.75488750216347,6.02236781302845,6.58496250072116,7.59991284218713,5.12928301694497,6.12928301694497,5.28540221886225,3.4594316186373,7.98868468677217
"ENSG00000267179.1",0,1,1.58496250072116,2.8073549220576,2,1.58496250072116,2.32192809488736,1.58496250072116,2.58496250072116,3.70043971814109,0,3
"ENSG00000267183.1",1.58496250072116,0,2,2,1.58496250072116,1.58496250072116,3.16992500144231,3.58496250072116,3.32192809488736,3.32192809488736,1.58496250072116,3.4594316186373
"ENSG00000267194.1",4.32192809488736,6.64385618977472,7.18982455888002,8.07681559705083,6.10852445677817,7.07681559705083,7.43462822763672,5.88264304936184,7.10852445677817,7.23840473932508,5.78135971352466,7.79441586635011
"ENSG00000267198.1",0,3.32192809488736,5.04439411935845,1.58496250072116,3,2.8073549220576,5.28540221886225,0,3.4594316186373,2.32192809488736,1.58496250072116,3.70043971814109
"ENSG00000267212.1",0,1,1.58496250072116,3,2.32192809488736,2.58496250072116,3.32192809488736,0,1.58496250072116,2.32192809488736,1,2.58496250072116
"ENSG00000267221.1",0,1,1.58496250072116,0,2.32192809488736,0,2,1.58496250072116,2,3.4594316186373,0,1
"ENSG00000267222.1",0,1,2.32192809488736,2.32192809488736,2,1,1.58496250072116,0,2,3.16992500144231,1,2.32192809488736
"ENSG00000267243.1",0,1,1,2.8073549220576,2.32192809488736,2.8073549220576,1.58496250072116,1.58496250072116,3.70043971814109,2.58496250072116,0,3.90689059560852
"ENSG00000267247.1",0,0,1,0,0,2,3,2,1,0,0,1.58496250072116
"ENSG00000267248.1",1,3.4594316186373,4,4,1.58496250072116,1.58496250072116,4.24792751344359,1.58496250072116,3.70043971814109,3.70043971814109,3,3.90689059560852
"ENSG00000267249.1",1,1,3.70043971814109,2.8073549220576,2.8073549220576,2,3.16992500144231,0,0,2.32192809488736,1.58496250072116,2.32192809488736
"ENSG00000267253.1",0,1,2.58496250072116,1,0,0,2.32192809488736,1,1,2.8073549220576,1,2.32192809488736
"ENSG00000267260.1",1,1,2.8073549220576,1,2,2.32192809488736,3.32192809488736,0,2.8073549220576,3.32192809488736,2.32192809488736,2.8073549220576
"ENSG00000267262.1",0,1,0,1,0,1,4.08746284125034,0,1,3.58496250072116,1,3.4594316186373
"ENSG00000267265.1",1,3.4594316186373,4.16992500144231,4.85798099512757,4.16992500144231,3.90689059560852,5.24792751344359,2,3.90689059560852,5.39231742277876,2.58496250072116,5.83289001416474
"ENSG00000267270.1",3,3.70043971814109,4,4.95419631038687,4.39231742277876,3.90689059560852,5.08746284125034,1,4.75488750216347,4.08746284125034,3.58496250072116,5
"ENSG00000267272.1",1,1,1.58496250072116,1,0,0,1.58496250072116,0,2.32192809488736,2.32192809488736,0,2.58496250072116
"ENSG00000267274.1",1,2.58496250072116,4.24792751344359,3.16992500144231,2.8073549220576,2,4.24792751344359,2.32192809488736,4.24792751344359,4.32192809488736,3.32192809488736,4.24792751344359
"ENSG00000267275.1",1.58496250072116,2,2.8073549220576,3.4594316186373,1.58496250072116,0,2.8073549220576,0,2,3.8073549220576,1.58496250072116,3.16992500144231
"ENSG00000267277.1",0,2.32192809488736,3,2.32192809488736,1.58496250072116,2.32192809488736,3.70043971814109,2,2.58496250072116,2,1.58496250072116,3.70043971814109
"ENSG00000267279.1",2,2,3.16992500144231,4.4594316186373,3.32192809488736,3.32192809488736,2.58496250072116,2.8073549220576,3.32192809488736,5,3.16992500144231,5.04439411935845
"ENSG00000267281.2",2.58496250072116,3.70043971814109,4.08746284125034,4.39231742277876,4.24792751344359,2,3.58496250072116,0,3.16992500144231,4.08746284125034,2.8073549220576,4.70043971814109
"ENSG00000267283.1",4.95419631038687,5.32192809488736,6.5077946401987,6.4262647547021,5.8073549220576,5.4262647547021,6.84549005094437,3.4594316186373,5.16992500144231,6.39231742277876,4.8073549220576,6.84549005094437
"ENSG00000267287.1",0,0,0,1.58496250072116,0,1,1,0,2.58496250072116,2.8073549220576,1.58496250072116,1
"ENSG00000267288.1",1.58496250072116,4.70043971814109,3,4.4594316186373,3.8073549220576,4.16992500144231,4.90689059560852,2.58496250072116,3.90689059560852,5.08746284125034,2.32192809488736,6.06608919045777
"ENSG00000267290.1",1,0,2.32192809488736,2,0,0,1,0,2.32192809488736,2.58496250072116,0,1.58496250072116
"ENSG00000267293.1",0,2,3,3,1,2.8073549220576,0,0,1.58496250072116,1.58496250072116,2,0
"ENSG00000267296.2",0,2.8073549220576,4.39231742277876,3.58496250072116,3,3.58496250072116,4.39231742277876,2,3.16992500144231,3.70043971814109,1.58496250072116,3.4594316186373
"ENSG00000267298.1",0,3,3.58496250072116,2,2,1,3.90689059560852,0,3.90689059560852,3.70043971814109,2,3.58496250072116
"ENSG00000267302.1",0,0,1,2.58496250072116,0,1.58496250072116,2.58496250072116,0,0,0,0,1
"ENSG00000267311.1",1,2.58496250072116,2.8073549220576,1,0,0,2.58496250072116,1,2,3,1,2.58496250072116
"ENSG00000267312.1",2,4.52356195605701,6.24792751344359,5,4,4.4594316186373,5.93073733756289,4.39231742277876,3.70043971814109,5,4.4594316186373,4.24792751344359
"ENSG00000267317.1",3.8073549220576,4.58496250072116,5.93073733756289,6,5.6724253419715,5.4594316186373,6.78135971352466,4.08746284125034,5.7279204545632,6.58496250072116,4.08746284125034,6.20945336562895
"ENSG00000267320.1",0,0,0,0,2,0,1,0,3.16992500144231,1,0,0
"ENSG00000267328.1",0,1.58496250072116,1.58496250072116,2.32192809488736,0,0,3,0,2.32192809488736,0,1,1
"ENSG00000267336.1",1,0,3.4594316186373,1.58496250072116,2.8073549220576,1,3.4594316186373,0,2.32192809488736,1.58496250072116,1,2.58496250072116
"ENSG00000267338.1",1.58496250072116,4.70043971814109,4.16992500144231,4.39231742277876,4.16992500144231,4.4594316186373,4.8073549220576,1,4.32192809488736,4.75488750216347,2.8073549220576,4.95419631038687
"ENSG00000267342.1",2,1,3,3,2.32192809488736,0,4.32192809488736,1.58496250072116,3.16992500144231,2.8073549220576,2.8073549220576,2.58496250072116
"ENSG00000267350.2",6.4757334309664,7.90086680798075,8.59991284218713,8.83605035505807,7.89481776330794,7.90689059560852,9.1548181090521,6.82017896241519,8.60362634498619,9.00562454919388,6.89481776330794,9.4093909361377
"ENSG00000267361.1",1,0,0,0,1,1.58496250072116,0,3.58496250072116,2,1.58496250072116,2,1.58496250072116
"ENSG00000267364.1",2,3.4594316186373,5.85798099512757,4.32192809488736,4.39231742277876,3.70043971814109,5.4262647547021,3.8073549220576,4.90689059560852,4.85798099512757,3,4.64385618977472
"ENSG00000267365.1",4,6.79441586635011,7.15987133677839,8.39231742277876,6.49185309632967,7.73470962022584,7.98868468677217,5.4594316186373,6.28540221886225,7.14974711950468,5.6724253419715,8.18487534290828
"ENSG00000267381.1",1,2.8073549220576,4.64385618977472,3.58496250072116,2.32192809488736,0,3.58496250072116,1.58496250072116,2,3.16992500144231,1.58496250072116,2
"ENSG00000267385.1",3,4.39231742277876,4.39231742277876,5.75488750216347,4.08746284125034,5.6724253419715,6.82017896241519,2.8073549220576,4.58496250072116,5,2.8073549220576,6.14974711950468
"ENSG00000267390.1",0,2.8073549220576,4.16992500144231,3.4594316186373,2.58496250072116,0,3.58496250072116,0,2.8073549220576,2.58496250072116,2.8073549220576,4.32192809488736
"ENSG00000267412.1",0,0,2.32192809488736,0,2,0,3.4594316186373,2,2,2.8073549220576,0,1.58496250072116
"ENSG00000267416.1",2.58496250072116,2.8073549220576,0,3.90689059560852,2.8073549220576,2,3.32192809488736,1.58496250072116,2.32192809488736,4.85798099512757,2.32192809488736,3.32192809488736
"ENSG00000267419.1",2,3.4594316186373,4.75488750216347,3.58496250072116,4.85798099512757,1.58496250072116,5,3.90689059560852,4.16992500144231,5.08746284125034,3.4594316186373,5.04439411935845
"ENSG00000267427.1",5.08746284125034,6.28540221886225,7.34872815423108,7.56985560833095,6.74146698640115,6.44294349584873,7.65821148275179,5.88264304936184,7.59245703726808,7.74146698640115,6.37503943134692,8.76487159073609
"ENSG00000267430.1",3.4594316186373,6.08746284125034,6.6724253419715,6.64385618977472,5.75488750216347,5.75488750216347,7.25738784269265,5.39231742277876,6.37503943134692,7.29462074889163,5.24792751344359,7.34872815423108
"ENSG00000267436.1",0,2.32192809488736,2.8073549220576,3.90689059560852,3.32192809488736,2.58496250072116,3.4594316186373,0,3.58496250072116,4.39231742277876,2.32192809488736,4
"ENSG00000267452.1",0,0,1.58496250072116,3.90689059560852,0,0,0,1.58496250072116,3.58496250072116,2.32192809488736,0,3.16992500144231
"ENSG00000267453.2",0,0,0,0,1.58496250072116,1,0,0,2.32192809488736,3,0,0
"ENSG00000267459.1",0,1,2.58496250072116,2,0,0,1.58496250072116,1.58496250072116,2.32192809488736,1,0,2.58496250072116
"ENSG00000267470.1",1,2,2.58496250072116,3.16992500144231,2,2,3.58496250072116,1,2,4.16992500144231,1,1.58496250072116
"ENSG00000267472.1",0,1.58496250072116,2.8073549220576,3.16992500144231,3.16992500144231,1.58496250072116,3.32192809488736,2.32192809488736,3.58496250072116,3.32192809488736,2.8073549220576,3.4594316186373
"ENSG00000267473.1",0,0,2,2,1,1,2.32192809488736,0,2.32192809488736,2,0,1
"ENSG00000267474.1",1,3,4.39231742277876,3.16992500144231,2.32192809488736,2,3,1.58496250072116,3.32192809488736,3.70043971814109,1,3.8073549220576
"ENSG00000267488.1",4.24792751344359,7.60733031374961,3.4594316186373,0,3.70043971814109,5.95419631038687,7.04439411935845,4.24792751344359,7.7279204545632,6.85798099512757,3.8073549220576,7.02236781302845
"ENSG00000267497.1",0,0,2.32192809488736,1.58496250072116,0,2,2,0,2.8073549220576,1.58496250072116,1,0
"ENSG00000267508.1",2.8073549220576,4.52356195605701,6.37503943134692,4.75488750216347,4.75488750216347,3.32192809488736,6.08746284125034,4.08746284125034,5.16992500144231,5.95419631038687,4.32192809488736,5.28540221886225
"ENSG00000267512.1",0,1,2,2,0,1,0,0,1.58496250072116,2.8073549220576,1,2.58496250072116
"ENSG00000267526.1",1,1,3.32192809488736,2.58496250072116,2.32192809488736,1.58496250072116,3.70043971814109,0,2.32192809488736,3.58496250072116,3.16992500144231,2.8073549220576
"ENSG00000267532.2",0,0,2.32192809488736,0,1,1,1,0,1.58496250072116,3,0,0
"ENSG00000267534.1",0,3.4594316186373,4.32192809488736,4.64385618977472,3.70043971814109,2.32192809488736,4.24792751344359,2,3.4594316186373,3.90689059560852,1.58496250072116,3.70043971814109
"ENSG00000267543.1",0,0,0,0,0,1,2.58496250072116,3,1,1.58496250072116,0,1
"ENSG00000267547.1",1.58496250072116,3.58496250072116,3.58496250072116,5.58496250072116,3.58496250072116,3.70043971814109,3.8073549220576,2.32192809488736,4,5.39231742277876,2,5.49185309632967
"ENSG00000267549.1",1.58496250072116,2,2,2.58496250072116,1.58496250072116,2.32192809488736,1,0,2.8073549220576,2.58496250072116,0,2.8073549220576
"ENSG00000267551.3",1,1,2,2.58496250072116,1,0,3.58496250072116,1,2,2.32192809488736,1,3
"ENSG00000267570.1",0,1,2.8073549220576,1,2.32192809488736,1,2.8073549220576,1.58496250072116,2.8073549220576,2.32192809488736,0,2.32192809488736
"ENSG00000267575.2",5,6.91886323727459,8.21431912080077,7.66533591718518,6.95419631038687,6.6724253419715,8.48381577726426,6.7279204545632,7.93663793900257,8.33985000288462,6.61470984411521,7.96000193206808
"ENSG00000267576.1",0,0,1,0,1,2.32192809488736,2.58496250072116,0,2.32192809488736,2.32192809488736,0,2.32192809488736
"ENSG00000267586.2",0,0,3.16992500144231,2.58496250072116,1,1.58496250072116,2,1,2.8073549220576,3.4594316186373,1,3.70043971814109
"ENSG00000267587.1",1,3,1.58496250072116,1.58496250072116,2.8073549220576,4,3.16992500144231,3.32192809488736,3.16992500144231,1.58496250072116,2,4.4594316186373
"ENSG00000267598.1",0,0,0,2,0,2,2.8073549220576,0,2.32192809488736,1,0,3
"ENSG00000267605.1",1,0,0,2.32192809488736,2,1,0,0,2.58496250072116,2.58496250072116,1.58496250072116,1
"ENSG00000267632.1",4,5.20945336562895,5.12928301694497,5.58496250072116,4.4594316186373,4.85798099512757,6.16992500144231,3.90689059560852,4.75488750216347,6,3.32192809488736,6.52356195605701
